Sony|Xperia 10 I3123 64GB Smartphone (Unlocked, Black)|249.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'North American Variant', 'Dual-Rear 13MP/5MP Camera System', 'Records 21:9 Wide & 4K UHD Video', 'Front 8MP Selfie Camera', 'Snapdragon 630 Processor + 3GB of RAM', '64GB Storage Capacity + microSD Slot', '6" Full HD+ 21:9 Wide Display', 'High Resolution Audio + DSEE HX', 'Android 9.0 Pie']
moto Z3 Play 64GB Smartphone (Unlocked, Deep Indigo)|B&H # MOZ3P64GBDI|499.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t10/31/19', 'GSM+CDMA / 4G LTE Wireless Connectivity', 'North American Variant', '1.8 GHz Snapdragon 636 Octa-Core CPU', '6.0" 2160 x 1080 Super AMOLED Display', 'Dual-Rear 12MP/5MP Cameras', 'Front-Facing 8MP Wide-Angle Camera', '64GB Storage Capacity + 4GB of RAM', '2.5D Contoured Gorilla Glass', '802.11ac Wi-Fi + Bluetooth + NFC', 'Android 8.1 Oreo']
Samsung|Galaxy S10 SM-G973F Dual SIM 128GB Smartphone (Unlocked, Green)|649.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t10/31/19', 'GSM / 4G LTE Wireless Connectivity', 'Latin America Variant/US Compatible LTE', '16MP/12MP/12MP Rear Triple-Camera Array', 'Ultra-Wide / Wide / 2x Telephoto Cameras', '10MP Wide-Angle 4K UHD Selfie Camera', 'Samsung Exynos 9820 Octa-Core CPU', '128GB Storage Capacity + 8GB of RAM', '6.1" QHD Dynamic AMOLED Display', 'PowerShare + In-Screen Fingerprint', 'Android 9.0 Pie + One UI']
Google|Pixel 3 XL 64GB Smartphone (Unlocked, Not Pink)|579.00|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM+CDMA / 4G LTE Compatible', 'North American Variant', 'Rear 12.2MP Dual-Pixel Camera', 'Optical + Electronic Image Stabilization', 'Dual 8MP Front-Facing Cameras', 'Wide-Angle Lens for Group Selfies', '2.5/1.6 GHz Snapdragon 845 Octa-Core CPU', '64GB Storage Capacity + 4GB of RAM', '6.3" 2960 x 1440 QHD+ OLED Display', 'Android 9.0 Pie']
Xiaomi|Redmi Note7 Dual-SIM 64GB Smartphone (Unlocked, Space Black)|199.99|['GSM / 4G LTE Compatible', 'International Variant/International LTE', 'Rear 48MP + 5MP Rear Cameras', 'Front 13MP Camera', '2.2 GHz Snapdragon 660 Octa-Core CPU', '64GB Storage Capacity + 4GB of RAM', '6.3" 2340 x 1080 Dot Drop LCD Display', '1.6μm 4-in-1 Super Pixel', '4000mAh High-Capacity Battery', 'MIUI 10 + Android 9.0 Pie']
BLU|G6 G0210UU Dual-SIM 64GB Smartphone (Black)|129.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Wireless Connectivity', 'North American Variant', '13MP Rear Camera & 8MP Selfie Camera', '5.7" ISP LCD Display', 'Full HD+ 1440 x 720 Resolution', '1.6GHz Octa-Core Cortex-A55 Processor', '64GB Storage Capacity + 3GB of RAM', 'microSD Expansion Slot for Extra Storage', 'Android 9.0 Pie']
Cat|S41 32GB Smartphone (Unlocked)|348.61|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'North American Variant/US Compatible LTE', 'Rear 13MP Autofocus Camera + 8MP Front', '2.3GHz Mediatek Helio P20 Octa-Core CPU', '32GB Storage Capacity + 3GB of RAM', '5" LCD Touchscreen Display', 'HD 1920 x 1080 Resolution', 'microSDXC Memory Card Slot', 'Android 7.0 Nougat', 'Gorilla Glass 5']
Sony|Xperia 1 J8170 128GB Smartphone (Unlocked, Black)|883.46|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'North American Variant', 'Triple Cameras - 12MP Each - 16/26/52mm', 'Front 8MP SteadyShot HDR Camera', 'Optical/Electronic Image Stabilization', 'Snapdragon 855 Octa-Core Processor', '128GB Storage Capacity + 6MB of RAM', '6.5" 21:9 4K HDR CinemaWide OLED', 'Dolby Atmos & Hi-Res Audio', 'Android 9.0 Pie']
Xiaomi|Mi 9T Duos Dual-SIM 64GB Smartphone (Unlocked, Red Flame)|319.99|['GSM / 4G LTE Compatible', 'International Variant/International LTE', '48MP AI Rear Triple Camera System', 'Motorized Pop-Up 20MP Selfie Camera', 'Qualcomm Snapdragon 730 Chipset', '64GB Storage Capacity + 6GB of RAM', '6.4" AMOLED Touchscreen Display', 'In-Screen Fingerprint Sensor', 'Android 9.0 Pie']
Xiaomi|Mi 9 Dual-SIM 64GB Smartphone (Unlocked, Piano Black)|429.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'International Variant/US Compatible LTE', 'Rear 48MP / 16MP / 12MP Camera System', 'Front 20MP Selfie Camera', '4K and up to 960 fps Slow-Motion Capture', 'Qualcomm Snapdragon 855 Octa-Core CPU', '64GB Storage Capacity + 6GB of RAM', '6.39" 2340 x 1080 Super AMOLED Display', 'Dual-Band Wi-Fi 5 with 2x2 MU-MIMO', 'Android 9.0 Pie']
Moto Z4 128GB Smartphone with 360° Moto Mod (Unlocked, Flash Gray)|B&H # MOZ4G|499.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM + CDMA/4G LTE Wireless Connectivity', 'North American Variant', '360° Camera Moto Mod Included', 'Rear 48MP Wide-Angle Camera', 'Front 25MP Selfie Camera', 'Snapdragon 675 Octa-Core Processor', '128GB Storage Capacity + 4GB of RAM', '6.4" Full HD+ 2340 x 1080 OLED Display', 'Up to 2 Days Battery Life', 'Android 9.0 Pie']
LG|V40 ThinQ 64GB Smartphone (Unlocked, Aurora Black)|749.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t10/31/19', 'GSM+CDMA / 4G LTE Wireless Connectivity', 'North American Variant', '16MP 107° Super Wide Rear Camera', '12MP 47° Telephoto Zoom Rear Camera', '12MP f/1.5 Standard Rear Camera', 'Optical Image Stabilization (OIS)', 'Dual Front 8MP and 5MP Cameras', '2.5 GHz Snapdragon 845 Octa-Core CPU', '64GB Storage Capacity + 6GB of RAM', '6.4" 1440 x 3120 POLED Display']
Sony|Xperia 10 Plus I3223 64GB Smartphone (Unlocked, Black)|379.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'Dual-Rear 12MP/8MP Camera System', 'Records 21:9 Wide & 4K UHD Video', 'Front 8MP Selfie Camera', 'Snapdragon 636 Processor + 4GB of RAM', '64GB Storage Capacity + microSD Slot', '6.5" Full HD+ 21:9 Wide Display', 'High Resolution Audio + DSEE HX', 'Android 9.0 Pie']
ASUS|ZenFone 5Z ZS620KL Dual-SIM 64GB Smartphone (Unlocked / Midnight Blue)|399.00|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'North American Variant', '12MP/8MP Rear Cameras', 'f/1.8 Aperture and 24mm Lens', 'Optical Image Stabilization (OIS)', '2.7/1.7 GHz Snapdragon 845 Quad-Core CPU', '64GB Storage Capacity + 6GB of RAM', '6.2" 2246 x 1080 Super IPS+ LCD Display', '24-bit/192kHz Audio with DTS Headphone:X', 'Android 8.0 Oreo']
Google|Pixel 3a XL Smartphone (Unlocked, Purple-ish)|473.17|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t10/31/19', 'GSM+CDMA / 4G LTE Compatible', 'North American Variant', '12.2MP Rear Dual-Pixel Camera', '8MP Front-Facing Camera', 'Night Sight + 4K Video Capture', '6.0" 2160 x 1080 OLED Display', '2.0/1.7 GHz Snapdragon 670 Octa-Core CPU', '64GB Storage Capacity + 4GB of RAM', 'Titan M Security Chip', 'Android 9.0 Pie']
Samsung|Galaxy Note9 SM-N960U 128GB Smartphone (Ocean Blue)|799.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t10/31/19', 'GSM + CDMA/4G LTE Wireless Connectivity', 'North American Variant', 'Dual-Rear 12MP + Front 8MP Cameras', 'Automatic Dual-Aperture f/1.5 and f/2.4', 'Qualcomm 845 Octa-Core', '128GB Storage Capacity + 6GB of RAM', '6.4" 2960 x 1440 Super AMOLED Display', 'S Pen Stylus with Bluetooth Remote', '4000mAh Battery for up to All-Day Use', 'Android 8.0 Oreo']
Xiaomi|Mi 9T Duos Dual-SIM 64GB Smartphone (Unlocked, Glacier Blue)|319.99|['GSM / 4G LTE Compatible', 'International Variant/International LTE', '48MP AI Rear Triple Camera System', 'Motorized Pop-Up 20MP Selfie Camera', 'Qualcomm Snapdragon 730 Chipset', '64GB Storage Capacity + 6GB of RAM', '6.4" AMOLED Touchscreen Display', 'In-Screen Fingerprint Sensor', 'Android 9.0 Pie']
Samsung|Galaxy A80 A805F Dual-SIM 128GB Smartphone (Unlocked, Phantom Black)|599.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'Latin America Variant/US Compatible LTE', 'Motorized Rotating Pop-Up Camera', '48MP f/2.0 Wide Camera', '8MP f/2.2 Ultrawide Camera', 'TOF f/1.2 3D Depth Sensor', '1.8/2.2 GHz Snapdragon 730 Octa-Core CPU', '128GB Storage Capacity + 8GB of RAM', '6.7" Super AMOLED Infinity Display', 'Android 9.0 Pie']
Sony|Xperia 1 J8170 128GB Smartphone (Unlocked, Purple)|949.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'North American Variant', 'Triple Cameras - 12MP Each - 16/26/52mm', 'Front 8MP SteadyShot HDR Camera', 'Optical/Electronic Image Stabilization', 'Snapdragon 855 Octa-Core Processor', '128GB Storage Capacity + 6MB of RAM', '6.5" 21:9 4K HDR CinemaWide OLED', 'Dolby Atmos & Hi-Res Audio', 'Android 9.0 Pie']
Xiaomi|Redmi Note7 Dual-SIM 32GB Smartphone (Unlocked, Neptune Blue)|149.99|['GSM / 4G LTE Compatible', 'International Variant/International LTE', 'Rear 48MP + 5MP Rear Cameras', 'Front 13MP Camera', '2.2 GHz Snapdragon 660 Octa-Core CPU', '32GB Storage Capacity + 3GB of RAM', '6.3" 2340 x 1080 Dot Drop LCD Display', '1.6μm 4-in-1 Super Pixel', '4000mAh High-Capacity Battery', 'MIUI 10 + Android 9.0 Pie']
Samsung|Galaxy A9 2018 SM-A920F Dual-SIM 128GB Smartphone (Unlocked, Caviar Black)|379.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Compatible', 'International Variant/International LTE', '4 x Rear Cameras', '24MP Standard / 8MP Ultrawide', '10MP Telephoto / 5MP Depth Sensing', 'Front 24MP f/2.0 Camera', '1.8/2.2 GHz Snapdragon 660 Octa-Core CPU', '128GB Storage Capacity + 6GB of RAM', '6.3" 2220 x 1080 Super AMOLED Display', 'Android 8.0 Oreo']
Cat|S60 32GB Smartphone (Unlocked, Black)|484.46|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t12/31/19', 'GSM / 4G LTE Capable', 'North American Variant', 'FLIR Infrared Camera', '5MP Front and 13MP Rear Camera', '1.2 GHz + 1.5 GHz Quad-Core CPUs', '32GB Storage Capacity + 3GB of RAM', '4.7" AHVA LCD Touchscreen Display', 'HD 1280 x 720 Native Resolution', 'IP68 Waterproof, Shock-Resistant', 'Android 6.0 Marshmallow']
Google|Pixel 3 XL 64GB Smartphone (Unlocked, Just Black)|599.00|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t10/31/19', 'GSM+CDMA / 4G LTE Compatible', 'North American Variant', 'Rear 12.2MP Dual-Pixel Camera', 'Optical + Electronic Image Stabilization', 'Dual 8MP Front-Facing Cameras', 'Wide-Angle Lens for Group Selfies', '2.5/1.6 GHz Snapdragon 845 Octa-Core CPU', '64GB Storage Capacity + 4GB of RAM', '6.3" 2960 x 1440 QHD+ OLED Display', 'Android 9.0 Pie']
Google|Pixel 3 XL 64GB Smartphone (Unlocked, Clearly White)|599.00|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t10/31/19', 'GSM+CDMA / 4G LTE Compatible', 'North American Variant', 'Rear 12.2MP Dual-Pixel Camera', 'Optical + Electronic Image Stabilization', 'Dual 8MP Front-Facing Cameras', 'Wide-Angle Lens for Group Selfies', '2.5/1.6 GHz Snapdragon 845 Octa-Core CPU', '64GB Storage Capacity + 4GB of RAM', '6.3" 2960 x 1440 QHD+ OLED Display', 'Android 9.0 Pie']
Samsung|Galaxy Note9 SM-N960U 512GB Smartphone (Lavender Purple)|1149.99|['Enjoy 3 Months Of Unlimited Talk & Text + 8GB Data Per Month On The Mint Mobile Network.\n\t\t\t\t\t\t\t\t\tvalid until\n\t\t\t\t\t\t\t\t\t10/31/19', 'GSM + CDMA/4G LTE Wireless Connectivity', 'North American Variant', 'Dual-Rear 12MP + Front 8MP Cameras', 'Automatic Dual-Aperture f/1.5 and f/2.4', 'Qualcomm 845 Octa-Core', '512GB Storage Capacity + 8GB of RAM', '6.4" 2960 x 1440 Super AMOLED Display', 'S Pen Stylus with Bluetooth Remote', '4000mAh Battery for up to All-Day Use', 'Android 8.0 Oreo']
Sony|Xperia E5 F3313 16GB Smartphone (Unlocked, White)|89.99|['GSM / 4G LTE Capable', 'North American Variant', '1.3 GHz Mediatek Quad-Core CPU', '16GB Storage Capacity + 1.5GB of RAM', '5.0" IPS LCD Touchscreen Display', 'HD 1280 x 720 Resolution', 'Rear 13MP Camera + 5MP Front Camera', 'Integrated 2300mAh Battery', 'Android 6.0 Marshmallow']
Sony|Xperia E5 F3313 16GB Smartphone (Unlocked, Graphite Black)|179.99|['GSM / 4G LTE Capable', 'North American Variant', '1.3 GHz Mediatek Quad-Core CPU', '16GB Storage Capacity + 1.5GB of RAM', '5.0" IPS LCD Touchscreen Display', 'HD 1280 x 720 Resolution', 'Rear 13MP Camera + 5MP Front Camera', 'Integrated 2300mAh Battery', 'Android 6.0 Marshmallow']
HTC|One A9 32GB Smartphone (Unlocked, Carbon Gray)|219.99|['GSM / 4G LTE Capable', 'North American Variant', 'Rear 13MP Camera + 4MP Front', '1.7 GHz Snapdragon 600 Quad-Core CPU', '32GB Storage Capacity + 3GB of RAM', '5" AMOLED Touchscreen Display', 'Full HD 1920 x 1080 Resolution', 'Dolby Audio with Hi-Res Audio', 'Quick Charge 2.0 Support', 'Android 6.0 Marshmallow']
